CustomerID,Antibiotics,Cold & Sick,Vitamin,Pain Relief,Allergy & Sinus,Digestive Health,Skin Care & Dermatology,Diabetes Care,Heart & Blood Pressure,Women's Health,Men's Health,Eye & Ear Care,Baby & Child Care,First Aid & Wound Care,Respiratory & Asthma,Supplements & Herbal,Weight Management,Sexual Wellness,Mental Health & Sleep,Pet Medications,PreferredCategory
7234,8,6,18,4,7,15,15,6,8,6,17,19,20,3,17,7,19,15,7,19,Baby & Child Care
7235,13,19,17,2,17,1,20,16,2,13,9,6,16,7,17,15,13,3,19,18,Skin Care & Dermatology
7236,14,12,6,16,2,14,16,1,9,13,5,8,13,12,12,12,3,18,11,6,Sexual Wellness
7237,10,8,20,0,20,18,9,18,2,19,3,16,9,0,20,11,11,4,18,7,Vitamin
7238,10,6,13,13,5,12,3,7,2,19,13,17,2,7,9,16,5,16,7,1,Women's Health
7239,13,7,18,1,15,3,15,6,0,2,1,8,14,18,6,12,2,18,17,5,Vitamin
7240,13,3,12,3,9,1,7,13,2,14,0,6,8,5,6,19,19,12,9,19,Supplements & Herbal
7241,7,11,9,1,17,13,18,3,5,6,8,18,8,1,3,14,20,0,11,4,Weight Management
7242,14,20,1,20,20,19,1,16,5,2,4,14,13,14,19,9,2,8,14,17,Cold & Sick
7243,11,11,15,17,11,14,17,2,3,18,1,12,10,8,3,1,5,13,7,8,Women's Health
7244,5,0,20,12,9,13,15,13,17,0,19,1,4,13,6,11,2,6,18,19,Vitamin
7245,1,19,13,1,9,17,12,4,3,11,19,12,11,7,18,7,13,5,15,10,Cold & Sick
7246,19,9,19,6,5,11,6,7,1,16,2,2,17,10,5,3,3,6,7,10,Antibiotics
7247,0,10,20,11,11,1,6,1,5,5,17,15,5,12,5,4,5,7,0,8,Vitamin
7248,9,7,2,17,19,10,0,17,19,10,0,2,16,0,19,18,2,16,12,3,Allergy & Sinus
7249,17,11,10,0,0,4,1,4,13,17,15,3,3,7,12,8,11,14,11,5,Antibiotics
7250,9,5,4,1,3,13,16,12,12,18,15,19,11,6,11,6,13,5,10,18,Eye & Ear Care
7251,7,8,2,4,18,17,6,17,14,15,5,19,9,0,16,1,16,10,9,3,Eye & Ear Care
7252,13,16,15,15,8,5,14,2,5,8,13,2,5,9,12,18,20,16,15,11,Weight Management
7253,16,18,5,16,4,20,17,11,3,16,2,5,8,13,4,4,14,16,14,12,Digestive Health
7254,10,14,16,8,4,6,11,17,20,20,18,19,0,13,2,6,15,6,18,10,Heart & Blood Pressure
7255,3,9,2,9,1,6,20,19,7,18,15,19,16,7,4,2,10,10,12,5,Skin Care & Dermatology
7256,9,14,20,18,16,18,8,9,1,2,3,10,1,5,10,6,1,18,19,5,Vitamin
7257,18,16,9,18,15,14,9,7,3,3,15,9,16,17,10,2,0,4,7,6,Antibiotics
7258,1,7,15,4,13,12,1,7,4,8,20,5,10,12,6,2,19,11,7,14,Men's Health
7259,4,14,13,3,9,13,5,1,20,2,6,5,16,13,20,9,0,7,9,19,Heart & Blood Pressure
7260,11,8,17,16,7,17,1,6,11,1,19,10,6,8,16,2,9,9,7,1,Men's Health
7261,2,11,19,11,9,13,17,13,17,2,2,0,1,8,9,6,12,15,17,10,Vitamin
7262,1,18,17,2,0,0,1,1,4,9,20,2,2,15,15,14,13,8,15,1,Men's Health
7263,3,13,4,7,19,12,8,13,13,12,9,2,18,12,14,15,2,17,15,3,Allergy & Sinus
7264,19,18,7,14,2,5,12,1,13,8,16,15,18,3,4,0,14,14,16,18,Antibiotics
7265,14,19,11,1,2,12,4,2,11,16,13,16,5,2,8,8,2,17,3,6,Cold & Sick
7266,4,3,3,17,0,2,9,6,5,16,9,16,20,9,16,18,10,11,8,4,Baby & Child Care
7267,18,0,7,2,20,3,13,15,8,10,18,11,3,14,16,13,12,16,10,10,Allergy & Sinus
7268,15,2,3,7,19,10,2,20,3,6,16,4,20,9,2,4,17,9,7,10,Diabetes Care
7269,18,11,0,15,13,14,4,17,19,6,7,5,2,8,9,4,5,18,16,4,Heart & Blood Pressure
7270,13,15,12,18,14,16,19,4,18,12,14,16,9,7,8,16,5,19,19,10,Skin Care & Dermatology
7271,17,12,20,12,18,4,6,18,5,5,6,10,4,20,12,17,9,1,4,6,Vitamin
7272,9,17,10,10,9,6,10,1,4,7,17,18,3,10,1,7,10,13,14,17,Eye & Ear Care
7273,8,20,20,18,8,8,3,5,17,16,17,17,20,12,14,20,3,20,14,4,Cold & Sick
7274,16,9,2,5,5,10,19,11,6,17,18,18,1,4,1,0,6,3,13,15,Skin Care & Dermatology
7275,15,19,14,4,18,8,15,14,7,1,9,10,11,10,10,16,8,3,1,18,Cold & Sick
7276,19,1,9,10,15,12,8,19,10,11,18,19,4,9,12,4,19,8,14,16,Antibiotics
7277,11,12,19,4,4,17,7,0,19,13,17,12,5,8,12,16,14,19,6,9,Vitamin
7278,18,4,6,12,15,15,14,13,7,3,3,18,0,11,8,4,13,14,15,10,Antibiotics
7279,8,16,8,1,10,16,5,12,3,2,5,14,6,7,15,12,6,1,12,6,Cold & Sick
7280,12,12,7,15,3,16,19,12,5,4,15,20,15,12,0,0,16,4,16,15,Eye & Ear Care
7281,13,19,16,3,18,1,20,20,19,6,8,7,4,8,4,15,18,1,7,18,Skin Care & Dermatology
7282,6,6,15,10,1,20,0,7,12,6,9,12,2,12,1,17,18,5,19,2,Digestive Health
7283,8,7,15,8,6,4,11,17,4,11,19,11,4,17,7,2,15,17,0,11,Men's Health
7284,13,13,10,1,2,8,3,6,13,14,6,11,18,19,9,9,4,19,2,10,First Aid & Wound Care
7285,1,5,16,17,1,20,12,7,3,2,15,0,12,9,5,8,18,6,12,5,Digestive Health
7286,16,3,9,17,17,5,15,5,1,9,1,6,19,10,14,14,10,16,2,7,Baby & Child Care
7287,0,10,2,13,14,2,18,3,3,13,5,18,18,10,20,0,9,2,8,8,Respiratory & Asthma
7288,7,5,15,13,16,13,15,3,18,2,2,0,15,10,16,10,17,13,12,14,Heart & Blood Pressure
7289,2,3,11,13,3,9,11,15,7,8,18,7,17,17,19,16,0,10,15,0,Respiratory & Asthma
7290,5,7,2,8,12,12,17,13,14,2,17,20,16,0,10,3,3,17,15,16,Eye & Ear Care
7291,10,4,4,10,5,15,1,20,6,0,11,0,13,10,14,2,10,11,8,16,Diabetes Care
7292,11,5,3,6,13,4,5,15,6,20,18,12,16,20,18,7,11,16,2,15,Women's Health
7293,0,1,4,18,9,10,4,7,14,3,12,14,20,15,9,18,11,19,2,12,Baby & Child Care
7294,14,3,2,19,6,6,20,6,4,19,2,13,3,14,10,0,7,6,6,17,Skin Care & Dermatology
7295,7,16,1,6,18,18,2,1,14,6,8,13,3,19,3,16,19,13,8,17,First Aid & Wound Care
7296,11,11,14,13,16,14,13,4,11,13,11,9,11,3,19,16,10,6,5,19,Respiratory & Asthma
7297,10,8,13,7,18,8,20,16,18,10,13,10,5,20,2,8,4,1,15,11,Skin Care & Dermatology
7298,15,14,9,8,17,16,0,5,5,9,8,5,14,15,17,1,11,11,3,9,Allergy & Sinus
7299,12,18,7,16,8,13,16,12,19,5,6,0,20,1,0,18,20,8,2,5,Baby & Child Care
7300,16,10,16,11,10,2,1,0,2,1,6,12,20,13,8,5,2,16,8,20,Baby & Child Care
7301,0,1,6,2,15,14,5,14,15,6,14,20,6,0,11,13,16,13,3,6,Eye & Ear Care
7302,12,7,16,15,17,4,10,11,10,4,1,1,15,12,8,12,13,6,5,8,Allergy & Sinus
7303,7,19,17,0,0,16,2,14,1,16,10,10,9,11,10,10,16,6,5,9,Cold & Sick
7304,2,14,14,7,12,13,11,16,17,16,18,10,15,14,17,17,2,14,0,5,Men's Health
7305,2,8,15,4,7,1,1,9,6,15,14,14,16,12,7,15,0,15,0,8,Baby & Child Care
7306,13,9,4,9,3,17,2,12,0,13,15,6,8,4,11,19,14,12,15,10,Supplements & Herbal
7307,7,12,16,8,3,14,15,1,4,4,17,0,0,12,13,19,18,11,19,14,Supplements & Herbal
7308,4,13,0,8,15,19,10,1,1,17,5,14,17,20,20,14,20,5,7,20,First Aid & Wound Care
7309,13,13,6,18,16,13,1,12,8,10,14,17,8,9,17,11,14,17,10,4,Pain Relief
7310,15,11,0,3,20,17,18,0,1,10,0,1,10,18,9,18,5,1,13,18,Allergy & Sinus
7311,15,20,8,9,7,11,19,4,13,5,1,17,20,2,6,11,2,1,4,15,Cold & Sick
7312,7,17,4,0,20,12,5,20,1,5,18,17,13,9,0,9,3,12,20,20,Allergy & Sinus
7313,3,12,6,0,1,4,13,7,20,3,6,20,14,4,5,0,20,6,3,4,Heart & Blood Pressure
7314,9,19,14,9,15,13,15,0,12,3,12,8,2,7,12,1,16,15,17,12,Cold & Sick
7315,17,11,14,4,18,4,11,7,3,9,17,9,15,0,6,15,5,16,0,16,Allergy & Sinus
7316,3,1,14,14,9,7,7,18,14,1,11,9,14,15,8,15,8,4,3,11,Diabetes Care
7317,16,8,4,17,17,0,4,5,5,0,15,17,12,18,5,3,16,6,18,10,First Aid & Wound Care
7318,13,14,1,9,16,2,6,17,7,6,19,20,8,17,19,18,14,12,12,6,Eye & Ear Care
7319,12,12,14,10,9,8,9,15,12,5,16,15,0,19,17,11,8,13,4,8,First Aid & Wound Care
7320,3,15,15,6,2,8,13,16,7,8,20,9,17,4,1,14,20,4,19,11,Men's Health
7321,11,20,1,7,5,9,20,19,15,5,13,8,16,11,0,15,3,2,0,6,Cold & Sick
7322,19,4,7,7,0,17,13,7,8,7,1,19,6,10,14,11,11,1,3,12,Antibiotics
7323,11,4,4,17,11,12,15,18,10,14,9,4,17,20,15,13,11,8,10,16,First Aid & Wound Care
7324,2,4,15,7,13,19,19,6,10,18,20,2,17,17,6,5,13,9,14,10,Men's Health
7325,9,17,15,6,1,6,17,19,1,10,7,15,20,0,0,20,14,18,0,4,Baby & Child Care
7326,19,2,3,5,4,9,10,1,14,20,7,12,7,1,11,16,8,10,20,19,Women's Health
7327,5,2,16,10,2,20,20,9,0,4,6,8,12,13,10,6,4,5,13,1,Digestive Health
7328,14,17,19,18,20,10,0,11,11,19,4,12,5,16,12,8,17,6,3,2,Allergy & Sinus
7329,13,9,8,18,13,0,13,15,3,17,17,18,15,16,17,3,7,3,17,12,Pain Relief
7330,6,9,8,14,16,15,12,18,12,13,0,6,6,10,2,13,17,12,18,16,Diabetes Care
7331,9,16,18,12,18,6,2,11,20,2,18,8,19,4,20,2,9,4,17,5,Heart & Blood Pressure
7332,14,1,16,17,14,12,19,9,20,20,20,20,11,20,14,1,11,9,17,10,Heart & Blood Pressure
7333,1,20,7,16,7,4,4,17,2,5,17,3,20,6,17,15,9,0,0,18,Cold & Sick
7334,10,9,16,13,16,2,4,4,14,2,12,7,12,19,0,14,9,13,19,20,Pet Medications
7335,16,15,5,15,17,9,16,2,4,3,19,6,4,13,14,0,15,6,5,1,Men's Health
7336,1,0,8,12,9,15,14,0,0,18,14,1,10,7,20,11,16,10,5,2,Respiratory & Asthma
7337,1,19,11,2,19,19,13,10,2,20,3,17,10,4,14,13,12,19,16,6,Women's Health
7338,10,0,18,18,3,16,8,15,2,15,3,3,3,9,19,0,18,0,5,13,Respiratory & Asthma
7339,17,9,6,4,4,8,12,7,4,10,7,18,15,20,2,1,2,3,16,12,First Aid & Wound Care
7340,10,19,8,18,0,9,19,20,9,15,19,9,7,5,9,9,7,1,10,1,Diabetes Care
7341,0,5,7,0,0,13,3,6,8,8,0,14,8,4,6,7,18,8,7,3,Weight Management
7342,7,3,11,16,1,13,15,17,4,8,6,1,8,10,6,0,7,7,17,19,Pet Medications
7343,13,4,19,4,6,10,2,4,5,20,2,8,3,1,0,13,14,6,8,4,Women's Health
7344,19,19,9,3,4,11,12,8,20,3,5,17,14,3,19,18,1,14,4,18,Heart & Blood Pressure
7345,1,14,6,4,10,9,3,6,17,17,2,5,19,7,0,10,10,16,16,17,Baby & Child Care
7346,13,19,11,16,9,9,15,2,20,6,0,7,19,17,15,8,9,14,16,8,Heart & Blood Pressure
7347,6,9,2,18,19,15,20,3,9,14,15,0,4,14,7,18,18,18,16,5,Skin Care & Dermatology
7348,5,2,19,5,6,12,3,5,2,19,9,20,16,18,5,13,2,19,19,19,Eye & Ear Care
7349,3,14,6,11,3,17,20,15,2,17,10,17,12,2,3,11,4,8,17,8,Skin Care & Dermatology
7350,16,1,15,15,13,17,1,14,6,2,17,9,16,13,18,2,10,10,0,15,Respiratory & Asthma
7351,20,4,2,13,17,13,20,0,3,5,0,18,17,0,16,7,10,20,20,8,Antibiotics
7352,11,16,9,12,6,14,15,3,20,17,15,2,17,5,16,20,9,17,8,1,Heart & Blood Pressure
7353,15,12,4,6,3,13,2,13,13,2,4,11,3,13,19,9,9,13,15,15,Respiratory & Asthma
7354,20,13,12,20,15,15,6,7,0,1,16,0,9,20,1,4,15,2,11,15,Antibiotics
7355,9,18,18,7,17,11,2,14,2,11,0,3,7,10,5,8,3,1,2,6,Cold & Sick
7356,3,13,17,14,12,11,9,17,17,2,1,4,15,17,15,11,9,5,9,8,Vitamin
7357,12,6,12,4,0,5,9,4,8,11,8,5,12,10,7,11,2,17,0,13,Sexual Wellness
7358,1,0,18,2,8,20,16,10,0,8,13,7,13,4,15,14,1,12,3,9,Digestive Health
7359,7,6,20,17,16,16,0,0,12,0,13,16,5,20,14,12,3,18,12,10,Vitamin
7360,17,4,2,8,19,11,0,1,0,4,18,19,15,4,1,15,12,2,20,18,Mental Health & Sleep
7361,17,7,12,2,16,17,11,3,6,8,4,11,0,15,19,4,6,13,15,16,Respiratory & Asthma
7362,10,15,12,10,17,1,8,18,2,15,7,14,1,7,19,0,20,18,1,7,Weight Management
7363,15,1,7,16,11,4,3,2,20,3,18,3,16,4,13,18,8,4,20,8,Heart & Blood Pressure
7364,18,9,13,18,15,6,12,4,3,14,17,20,9,5,19,14,15,8,4,6,Eye & Ear Care
7365,18,10,15,3,4,6,6,12,11,6,12,10,5,17,15,20,6,18,12,7,Supplements & Herbal
7366,4,19,3,19,19,20,11,14,12,5,0,11,17,19,12,11,17,8,13,11,Digestive Health
7367,1,11,10,19,1,13,8,16,0,16,16,5,11,19,11,11,9,0,13,3,Pain Relief
7368,19,5,5,14,17,7,9,5,5,13,13,6,3,16,14,16,0,16,15,6,Antibiotics
7369,7,11,7,3,14,2,5,18,1,16,11,10,2,0,12,12,6,4,14,11,Diabetes Care
7370,2,13,19,18,20,7,2,19,5,7,10,18,17,0,7,16,15,14,0,20,Allergy & Sinus
7371,14,2,2,17,16,8,19,4,16,13,8,8,10,3,20,10,10,17,3,8,Respiratory & Asthma
7372,16,15,15,17,13,3,16,13,13,10,13,13,3,10,7,12,1,20,7,13,Sexual Wellness
7373,6,19,0,3,20,2,0,11,1,8,18,9,16,5,2,6,0,7,3,9,Allergy & Sinus
7374,13,17,17,13,14,8,6,20,3,13,3,19,20,7,16,20,16,4,13,3,Diabetes Care
7375,0,5,12,6,17,1,17,11,3,4,14,19,2,12,8,16,12,11,1,1,Eye & Ear Care
7376,7,14,0,17,18,6,15,4,15,10,9,2,3,8,4,10,16,18,17,11,Allergy & Sinus
7377,11,1,10,18,13,4,1,9,14,20,17,12,1,2,9,2,0,18,12,4,Women's Health
7378,10,1,5,11,2,19,17,2,18,11,4,13,3,9,2,20,16,6,12,10,Supplements & Herbal
7379,16,7,12,7,8,11,20,6,4,0,2,1,16,14,12,17,10,0,13,15,Skin Care & Dermatology
7380,0,5,3,4,12,4,5,6,2,20,3,9,8,17,19,12,6,7,2,3,Women's Health
7381,11,11,7,11,12,8,13,19,4,11,12,18,17,18,3,15,16,14,11,9,Diabetes Care
7382,2,7,1,7,15,3,13,3,19,6,16,15,4,4,11,15,1,9,7,15,Heart & Blood Pressure
7383,7,0,17,3,3,12,4,6,18,7,14,12,20,17,19,14,18,13,16,6,Baby & Child Care
7384,15,2,4,17,9,1,15,6,2,8,15,6,1,20,6,9,7,13,10,8,First Aid & Wound Care
7385,14,3,6,5,2,1,8,19,17,10,1,14,3,4,11,5,5,19,17,0,Diabetes Care
7386,15,18,15,5,8,16,7,20,13,14,20,5,14,18,5,2,14,4,18,12,Diabetes Care
7387,2,16,0,6,9,1,14,1,20,8,3,10,13,9,14,9,1,2,14,9,Heart & Blood Pressure
7388,10,16,7,2,1,9,10,12,1,14,3,16,0,1,7,17,3,8,1,15,Supplements & Herbal
7389,7,3,9,16,12,4,4,13,12,13,14,17,2,18,20,19,17,10,14,19,Respiratory & Asthma
7390,15,11,11,20,1,4,3,1,13,9,3,12,18,4,20,19,8,16,10,4,Pain Relief
7391,8,17,16,1,10,19,17,5,1,5,5,20,8,7,5,0,11,7,17,7,Eye & Ear Care
7392,4,7,20,11,9,18,14,3,14,17,16,19,13,3,5,13,19,11,6,18,Vitamin
7393,16,3,4,13,2,16,3,19,12,18,18,4,1,18,2,0,13,19,13,10,Diabetes Care
7394,20,9,12,9,5,10,9,15,8,11,0,20,12,12,18,11,0,13,3,1,Antibiotics
7395,14,18,14,12,17,18,3,0,2,2,15,13,0,4,5,1,0,11,14,14,Cold & Sick
7396,2,0,5,12,19,13,9,6,18,11,3,6,9,20,7,5,20,8,12,8,First Aid & Wound Care
7397,10,9,7,13,11,0,2,18,13,5,5,16,20,1,17,4,19,9,5,12,Baby & Child Care
7398,11,9,15,7,1,7,13,20,2,5,8,8,2,20,4,6,19,19,7,4,Diabetes Care
7399,4,20,6,12,8,7,1,14,7,16,10,1,2,17,14,9,6,6,5,5,Cold & Sick
7400,19,14,13,10,6,13,3,0,16,2,17,11,0,1,13,18,18,3,11,6,Antibiotics
7401,3,5,13,11,18,17,6,9,2,13,13,14,19,15,11,19,13,4,6,7,Baby & Child Care
7402,12,18,5,15,2,8,13,2,18,3,7,9,16,5,16,16,15,3,12,10,Cold & Sick
7403,11,20,16,10,20,7,3,15,5,15,3,4,8,18,8,12,4,11,20,12,Cold & Sick
7404,3,19,2,14,6,0,4,7,6,17,3,12,6,11,12,19,16,19,17,13,Cold & Sick
7405,1,13,9,11,12,18,3,17,0,2,0,11,13,0,11,2,18,1,19,16,Mental Health & Sleep
7406,16,11,6,6,11,9,17,17,5,10,20,8,11,7,18,1,1,7,20,5,Men's Health
7407,9,7,7,3,9,1,18,9,8,1,3,6,15,16,17,17,12,16,17,14,Skin Care & Dermatology
7408,11,0,1,17,7,11,13,16,14,12,17,15,0,17,5,16,1,18,18,19,Pet Medications
7409,17,9,13,19,7,14,6,18,7,11,14,14,5,13,14,20,19,14,5,16,Supplements & Herbal
7410,9,11,11,15,8,12,1,15,16,0,7,20,12,18,17,7,15,7,18,5,Eye & Ear Care
7411,14,18,2,15,13,4,11,8,14,18,12,13,11,10,0,5,3,7,17,15,Cold & Sick
7412,13,12,18,13,6,19,12,13,5,20,2,7,14,18,7,6,17,8,19,18,Women's Health
7413,7,2,9,13,14,6,2,11,11,10,2,13,14,11,3,3,4,8,3,3,Allergy & Sinus
7414,9,14,10,8,4,5,18,9,13,5,18,17,3,14,1,18,16,5,13,2,Skin Care & Dermatology
7415,17,6,1,15,6,18,9,19,8,2,13,14,3,6,17,19,9,19,6,9,Diabetes Care
7416,0,6,15,19,7,13,16,0,12,19,3,20,2,4,10,16,16,2,4,8,Eye & Ear Care
7417,18,20,10,2,17,8,4,11,4,9,8,14,1,18,12,7,3,4,8,11,Cold & Sick
7418,6,1,10,12,19,9,3,5,12,19,5,11,9,19,11,14,10,16,20,8,Mental Health & Sleep
7419,20,11,20,13,19,18,14,12,18,10,20,4,14,6,0,11,7,16,8,8,Antibiotics
7420,13,16,1,10,13,14,0,4,10,2,20,11,5,18,11,6,11,18,15,1,Men's Health
7421,16,0,16,13,10,16,3,12,18,12,2,5,15,15,11,10,13,7,18,1,Heart & Blood Pressure
7422,2,15,12,20,5,0,16,6,12,5,15,15,15,12,8,16,13,6,16,20,Pain Relief
7423,13,7,11,12,17,14,15,18,20,3,6,18,19,6,14,2,6,0,15,14,Heart & Blood Pressure
7424,14,8,19,3,10,7,2,3,19,8,6,8,7,2,3,8,12,10,11,3,Vitamin
7425,17,19,8,5,5,11,6,6,10,4,9,16,15,15,10,1,3,11,18,13,Cold & Sick
7426,17,12,6,6,17,16,10,19,14,3,14,9,20,13,0,9,5,20,2,20,Baby & Child Care
7427,12,18,20,2,1,13,11,8,11,2,12,2,15,13,5,17,16,6,18,20,Vitamin
7428,8,7,6,12,12,10,8,11,13,7,6,7,7,0,18,7,13,17,13,3,Respiratory & Asthma
7429,2,9,2,8,18,0,2,14,3,14,14,2,2,9,6,6,3,19,20,10,Mental Health & Sleep
7430,8,19,8,15,19,10,10,20,18,17,20,17,17,8,18,15,9,3,17,10,Diabetes Care
7431,7,15,5,6,18,2,15,17,16,5,15,12,11,2,3,20,0,9,7,11,Supplements & Herbal
7432,12,17,2,16,19,12,3,16,11,0,18,2,20,5,14,13,5,18,14,8,Baby & Child Care
7433,5,2,20,20,18,13,9,3,20,8,16,13,20,2,2,14,7,9,8,0,Vitamin
7434,4,18,18,4,5,15,1,10,6,13,2,16,9,11,19,0,1,14,0,5,Respiratory & Asthma
7435,2,11,13,0,7,9,4,9,0,7,2,20,7,16,15,14,5,0,15,10,Eye & Ear Care
7436,5,3,5,17,9,0,15,19,3,6,3,8,0,12,18,8,0,2,6,15,Diabetes Care
7437,6,17,5,19,19,7,3,16,18,11,16,6,8,6,16,5,11,1,2,1,Pain Relief
7438,17,2,13,0,3,9,20,13,11,14,3,18,8,19,9,6,14,20,12,0,Skin Care & Dermatology
7439,14,18,2,4,16,7,11,0,11,1,13,14,9,3,17,6,10,0,20,11,Mental Health & Sleep
7440,10,17,12,12,18,13,17,4,1,13,11,7,4,7,3,6,10,6,20,1,Mental Health & Sleep
7441,7,16,10,18,14,2,4,15,15,5,7,4,15,15,0,3,9,14,20,20,Mental Health & Sleep
7442,14,4,9,15,5,17,20,19,0,13,8,0,11,15,10,13,19,5,4,3,Skin Care & Dermatology
7443,5,16,4,16,15,18,7,6,15,12,12,8,12,16,4,14,20,13,19,14,Weight Management
7444,4,5,0,12,11,20,1,5,8,1,4,0,16,15,5,9,13,5,16,17,Digestive Health
7445,19,16,19,8,8,4,4,17,13,17,6,0,11,6,16,16,1,13,11,9,Antibiotics
7446,15,4,13,9,9,8,15,17,12,20,2,17,2,13,19,8,6,0,16,18,Women's Health
7447,2,17,8,17,9,17,17,3,13,1,12,4,15,2,15,15,12,17,18,15,Mental Health & Sleep
7448,1,0,20,10,6,12,19,4,0,10,13,14,16,12,6,5,7,15,12,8,Vitamin
7449,12,20,4,18,8,7,3,18,10,10,12,12,19,17,9,18,0,11,17,17,Cold & Sick
7450,19,1,3,6,1,13,10,12,7,12,13,17,2,0,3,5,16,16,4,4,Antibiotics
7451,2,6,2,0,8,9,9,1,8,0,12,8,4,17,8,7,4,17,6,20,Pet Medications
7452,17,4,8,20,4,5,1,9,11,14,2,4,17,11,5,6,8,0,4,15,Pain Relief
7453,4,4,15,15,16,11,2,3,19,10,5,20,11,9,9,19,6,15,14,14,Eye & Ear Care
7454,8,10,14,17,4,14,19,2,14,16,10,14,8,7,18,14,14,19,17,13,Skin Care & Dermatology
7455,7,14,3,9,16,15,15,20,18,3,13,14,20,10,18,0,16,4,3,5,Diabetes Care
7456,15,0,14,9,13,14,16,14,1,15,15,17,6,6,8,8,8,17,19,2,Mental Health & Sleep
7457,14,3,0,17,20,12,17,19,3,14,11,3,7,19,5,19,0,9,6,10,Allergy & Sinus
7458,10,7,15,3,8,4,11,6,5,20,15,14,14,0,0,18,14,0,10,15,Women's Health
7459,14,5,0,20,17,1,7,10,3,6,1,7,6,9,12,16,10,0,8,1,Pain Relief
7460,11,7,18,2,12,7,1,5,13,12,12,3,11,8,16,4,4,6,4,9,Vitamin
7461,1,14,20,6,2,14,20,18,18,0,0,8,9,6,16,13,14,4,3,4,Vitamin
7462,20,1,3,11,2,9,18,1,20,9,20,0,15,3,13,18,7,15,13,9,Antibiotics
7463,16,2,0,11,15,2,4,14,5,5,11,9,10,14,20,8,12,7,3,15,Respiratory & Asthma
7464,11,19,11,17,12,1,13,6,5,13,12,3,4,7,18,19,6,0,5,12,Cold & Sick
7465,5,1,4,12,15,17,6,6,11,19,6,10,12,9,1,0,20,0,18,6,Weight Management
7466,8,12,13,5,11,2,4,12,11,7,9,5,10,2,4,11,15,6,14,1,Weight Management
7467,8,1,9,9,11,18,19,3,15,11,19,8,6,19,13,1,1,3,12,12,Skin Care & Dermatology
7468,12,19,7,19,11,20,10,16,12,8,12,12,9,7,13,8,8,6,10,16,Digestive Health
7469,10,0,17,20,18,17,19,15,17,4,20,7,20,16,3,18,14,8,19,18,Pain Relief
7470,9,6,17,0,7,3,2,16,2,9,16,2,15,0,14,17,11,8,15,16,Vitamin
7471,13,16,7,19,12,2,17,12,16,18,15,5,9,14,10,12,17,15,5,13,Pain Relief
7472,6,6,9,10,7,9,7,10,4,19,14,10,12,3,3,12,17,11,3,3,Women's Health
7473,20,16,2,5,18,16,16,16,6,0,7,19,13,9,15,14,19,3,9,14,Antibiotics
7474,5,15,13,11,6,6,2,11,3,10,1,14,17,16,2,3,11,16,3,16,Baby & Child Care
7475,1,6,5,12,1,16,11,0,7,9,15,14,7,9,2,18,19,7,15,5,Weight Management
7476,7,5,9,3,19,19,7,4,8,15,13,19,11,14,5,11,0,14,7,2,Allergy & Sinus
7477,9,20,7,13,4,8,3,6,19,14,6,1,12,14,1,5,10,11,16,17,Cold & Sick
7478,8,10,17,18,18,1,20,13,12,19,14,19,15,17,13,9,18,4,18,14,Skin Care & Dermatology
7479,1,16,17,7,8,8,1,7,5,13,9,12,19,13,0,13,7,10,13,1,Baby & Child Care
7480,6,18,4,7,17,8,18,7,17,10,7,3,15,2,1,6,15,20,15,16,Sexual Wellness
7481,8,14,20,13,9,9,20,9,18,8,2,5,17,18,7,6,13,20,18,9,Vitamin
7482,12,14,19,20,19,2,5,9,3,4,16,11,14,7,6,0,13,9,8,16,Pain Relief
7483,9,14,12,17,9,18,10,20,11,3,16,11,18,5,14,12,8,18,9,4,Diabetes Care
7484,2,18,5,16,20,4,8,18,6,0,2,9,14,16,19,10,9,14,7,20,Allergy & Sinus
7485,3,17,0,17,10,2,20,2,2,10,0,8,12,4,20,2,5,6,15,7,Skin Care & Dermatology
7486,17,8,7,3,11,16,11,16,4,17,3,2,10,2,8,4,12,10,9,16,Antibiotics
7487,5,19,11,3,10,16,16,3,12,1,11,4,16,3,12,11,8,20,11,16,Sexual Wellness
7488,7,5,10,20,18,20,3,2,17,5,9,15,13,10,12,10,11,18,16,6,Pain Relief
7489,19,20,7,13,4,4,19,4,0,5,12,15,2,20,10,0,9,12,5,1,Cold & Sick
7490,3,5,1,1,9,16,2,19,10,10,3,13,11,2,0,1,13,8,5,0,Diabetes Care
7491,6,2,8,1,19,3,0,12,19,15,18,5,6,11,11,7,3,14,9,4,Allergy & Sinus
7492,4,14,0,3,4,16,1,7,7,11,1,9,2,10,3,8,5,10,11,11,Digestive Health
7493,16,6,0,3,16,1,19,0,13,11,0,16,12,15,3,15,4,11,6,13,Skin Care & Dermatology
7494,9,9,6,6,15,20,14,1,19,2,1,3,1,3,6,15,18,10,2,11,Digestive Health
7495,15,4,10,7,0,12,6,19,18,15,1,11,11,3,19,2,20,13,8,20,Weight Management
7496,17,7,0,7,15,5,9,3,17,16,13,16,6,5,1,8,0,19,4,13,Sexual Wellness
7497,14,20,8,0,11,1,2,1,1,19,4,3,11,3,13,16,19,18,19,0,Cold & Sick
7498,12,0,0,10,12,7,5,0,6,5,6,6,13,0,14,4,18,13,15,1,Weight Management
7499,15,0,19,7,12,10,11,11,1,13,1,13,6,20,8,3,3,18,18,12,First Aid & Wound Care
7500,12,2,8,12,19,15,20,10,14,0,18,12,16,13,7,3,5,15,3,7,Skin Care & Dermatology
